217	0	3045
217	1	4087
218	2	3832
219	0	3213
219	1	4420
220	2	146
221	2	855
222	0	2550
222	1	503
223	2	1279
224	0	3754
224	1	1794
225	0	3428
225	1	4202
226	2	673
227	0	302
227	1	4202
228	0	1623
228	1	1558
229	0	2550
229	1	95
230	0	3045
230	1	461
231	0	4955
231	1	825
232	0	863
232	1	4684
233	0	3527
233	1	2510
234	0	3428
234	1	2039
235	0	4621
235	1	461
236	0	1446
236	1	776
237	0	2249
237	1	4202
238	2	2419
239	0	4852
239	1	4450
240	0	904
240	1	4450
241	2	1671
242	2	1536
243	2	3647
244	0	884
244	1	4087
245	2	282
246	0	1753
246	1	3031
247	2	1281
248	2	4229
249	0	884
249	1	4709
250	2	1519
251	2	3522
252	2	1686
253	0	5153
253	1	399
254	2	4714
255	2	3323
256	2	3691
257	2	2904
258	0	3213
258	1	4543
259	0	3884
259	1	2775
260	0	1753
260	1	3010
261	0	4653
261	1	399
262	0	1753
262	1	825
263	0	2507
263	1	3010
264	0	3667
264	1	1040
265	2	2895
266	2	1721
267	2	2311
268	0	3810
268	1	4450
269	0	3591
269	1	1571
270	2	4451
271	2	4452
272	0	3527
272	1	4709
273	2	1846
274	2	3705
275	0	1623
275	1	4684
276	2	3829
277	0	1178
277	1	399
278	0	1623
278	1	2220
279	2	2878
280	2	342
281	0	3213
281	1	4755
282	2	5030
283	2	3489
284	0	302
284	1	1040
285	0	3428
285	1	3735
286	2	4339
287	0	3922
287	1	108
288	2	3799
289	2	1534
290	0	1544
290	1	825
291	0	3213
291	1	2071
292	2	2866
293	0	2249
293	1	3031
294	0	1623
294	1	3109
295	2	2624
296	0	5057
296	1	399
297	2	1017
298	0	3884
298	1	2864
299	0	929
299	1	4907
300	2	3114
301	2	1770
302	0	1623
302	1	4371
303	0	2550
303	1	3910
304	0	3884
304	1	3475
305	0	1753
305	1	1074
306	2	2793
307	2	2408
308	2	711
309	2	1197
310	2	3310
311	2	591
312	2	40
313	0	4955
313	1	358
314	0	2303
314	1	1040
315	0	1623
315	1	802
316	2	226
317	2	4556
318	0	3884
318	1	3735
319	0	4955
319	1	3539
320	0	3134
320	1	2485
321	0	3428
321	1	3175
322	0	2959
322	1	1040
323	0	3884
323	1	4087
324	0	2249
324	1	4043
325	2	2139
326	2	615
327	0	918
327	1	4202
328	0	2550
328	1	708
329	2	4280
330	0	1623
330	1	2068
331	0	1737
331	1	399
332	0	1446
332	1	4543
333	0	1544
333	1	4804
334	0	302
334	1	3010
335	0	1544
335	1	275
336	0	863
336	1	3460
337	0	4377
337	1	1074
338	0	2249
338	1	1571
339	0	4955
339	1	3298
340	2	900
341	0	863
341	1	2173
342	0	3045
342	1	1891
343	0	4004
343	1	4450
344	0	3428
344	1	275
345	0	3753
345	1	108
346	2	940
347	2	4338
348	2	3608
349	0	3743
349	1	3995
350	2	3641
351	2	1592
352	0	2303
352	1	399
353	0	3342
353	1	4907
354	2	4604
355	0	1753
355	1	1244
356	2	3869
357	0	3105
357	1	461
358	0	3001
358	1	3031
359	2	1373
360	2	548
361	0	3754
361	1	2510
362	2	5151
363	2	4387
364	2	1062
365	2	4425
366	2	3085
367	2	2322
368	2	4136
369	2	2041
370	0	3045
370	1	4938
371	2	1250
372	0	3527
372	1	4043
373	0	863
373	1	4043
374	2	4846
375	2	496
376	0	2507
376	1	3031
377	0	3213
377	1	3109
378	2	3120
379	2	3654
380	0	3497
380	1	399
381	0	3754
381	1	4684
382	2	5161
383	0	1446
383	1	95
384	0	1544
384	1	1692
385	0	904
385	1	5127
386	0	585
386	1	3175
387	2	4333
388	0	1446
388	1	2779
389	0	5153
389	1	825
390	2	4688
391	0	1623
391	1	3547
392	0	884
392	1	2864
393	2	2928
394	0	1308
394	1	3010
395	2	335
396	2	1095
397	2	2384
398	0	4955
398	1	128
399	2	700
400	0	2607
400	1	4907
401	2	124
402	0	4955
402	1	2485
403	2	4692
404	0	4218
404	1	1571
405	2	3056
406	2	362
407	0	4653
407	1	1692
408	2	3468
409	2	4627
410	0	2097
410	1	3031
411	0	4777
411	1	2510
412	0	1623
412	1	1013
413	0	279
413	1	2159
414	0	4955
414	1	4938
415	2	4402
416	0	3754
416	1	4755
417	0	801
417	1	4450
418	2	4061
419	2	4975
420	2	5043
421	0	1623
421	1	4589
422	0	1178
422	1	2510
423	2	4635
424	0	3213
424	1	2220
425	0	3428
425	1	3010
426	0	884
426	1	4122
427	2	3066
428	0	3591
428	1	3910
429	0	1178
429	1	4450
430	2	3386
431	0	1623
431	1	4463
432	2	1650
433	0	3213
433	1	1664
434	2	1530
435	0	585
435	1	3475
436	2	1383
437	2	3216
438	0	2550
438	1	4569
439	0	1544
439	1	708
440	0	2526
440	1	3010
441	2	3006
442	0	2550
442	1	3995
443	0	4618
443	1	3010
444	0	2790
444	1	1074
445	0	1596
445	1	708
446	0	3922
446	1	4202
447	2	5067
448	2	3317
449	2	1475
450	2	3330
451	0	2550
451	1	4589
452	2	1171
453	0	4860
453	1	3613
454	2	3442
455	2	0
456	0	4377
456	1	2325
457	2	484
458	2	3976
459	2	5094
460	2	2112
461	0	3045
461	1	4420
462	2	4683
463	0	904
463	1	4466
464	0	3213
464	1	3460
465	0	1544
465	1	4709
466	2	3925
467	0	2186
467	1	503
468	2	715
469	2	2730
470	2	4346
471	2	1787
472	0	585
472	1	108
473	2	1311
474	2	820
475	2	1760
476	2	209
477	0	1623
477	1	4967
478	0	1659
478	1	503
479	2	2732
480	0	879
480	1	3735
481	2	2171
482	0	5153
482	1	3010
483	0	751
483	1	108
484	2	2637
485	0	3527
485	1	253
486	0	2133
486	1	4420
487	0	2133
487	1	825
488	2	2630
489	0	3884
489	1	4012
490	0	1659
490	1	4478
491	2	2073
492	0	3045
492	1	4804
493	0	1446
493	1	4619
494	2	2683
495	2	1138
496	0	3996
496	1	3910
497	0	3810
497	1	3031
498	2	2593
499	0	3213
499	1	503
500	0	3953
500	1	1074
501	0	4955
501	1	2974
502	0	3591
502	1	2039
503	2	5158
504	0	4955
504	1	71
505	0	4852
505	1	399
506	2	2434
507	2	433
508	2	1630
509	2	4356
510	2	672
511	0	884
511	1	3910
512	2	1484
513	0	279
513	1	1794
514	0	863
514	1	3682
515	2	3407
516	0	2657
516	1	108
517	2	1880
518	2	1000
519	0	3996
519	1	4804
520	0	2790
520	1	2775
521	2	3496
522	0	2133
522	1	2775
523	0	2959
523	1	3031
524	2	4178
525	0	918
525	1	399
526	2	3374
527	0	3213
527	1	2774
528	2	1189
529	0	2395
529	1	399
530	0	2550
530	1	4967
531	2	3046
532	2	4625
533	0	2959
533	1	2775
534	0	3754
534	1	2951
535	0	3591
535	1	2098
536	2	315
537	2	1987
538	2	4380
539	2	2855
540	2	285
541	2	3603
542	2	3669
543	2	5011
544	2	4340
545	0	1623
545	1	5132
546	0	2701
546	1	2039
547	0	1178
547	1	4202
548	2	4104
549	0	884
549	1	4907
550	2	5108
551	0	2133
551	1	708
552	2	2473
553	2	2045
554	0	3922
554	1	4907
555	0	2550
555	1	3298
556	2	36
557	0	1544
557	1	3910
558	2	502
559	0	3884
559	1	2039
560	0	3527
560	1	4675
561	2	1060
562	0	3105
562	1	4202
563	0	879
563	1	2510
564	2	94
565	2	3673
566	2	4918
567	0	5153
567	1	1794
568	2	1486
569	0	279
569	1	776
570	2	2380
571	0	3213
571	1	5127
572	2	3745
573	0	4955
573	1	1664
574	0	2303
574	1	4450
575	2	4519
576	2	4089
577	0	439
577	1	4202
578	0	4955
578	1	2325
579	0	3527
579	1	2098
580	0	3283
580	1	3475
581	2	2980
582	0	4644
582	1	4043
583	0	791
583	1	1771
584	0	120
584	1	461
585	0	2186
585	1	4202
586	2	451
587	0	4955
587	1	1013
588	0	4644
588	1	4804
589	0	2550
589	1	3109
590	0	2249
590	1	4938
591	0	904
591	1	3010
592	2	2929
593	0	3272
593	1	4126
594	0	1596
594	1	1771
595	0	2550
595	1	1013
596	2	2201
597	2	3455
598	2	4077
599	0	3922
599	1	3539
600	0	1544
600	1	1891
601	2	2231
602	2	4893
603	0	4875
603	1	4907
604	0	4644
604	1	108
605	0	2550
605	1	2870
606	2	1876
607	0	161
607	1	2775
608	2	946
609	2	1140
610	2	4713
611	0	1446
611	1	1053
612	2	3787
613	2	4123
614	0	1446
614	1	3042
615	0	3045
615	1	1692
616	2	521
617	0	4955
617	1	816
618	0	863
618	1	512
619	2	5093
620	2	2046
621	0	2550
621	1	1599
622	0	2151
622	1	4450
623	2	371
624	0	3213
624	1	1642
625	0	4955
625	1	4659
626	0	3753
626	1	399
627	2	2646
628	2	321
629	2	4140
630	0	3497
630	1	4087
631	2	2515
632	0	879
632	1	3995
633	0	863
633	1	3175
634	0	2959
634	1	2098
635	0	1659
635	1	108
636	2	4505
637	2	2588
638	2	4438
639	0	2959
639	1	4938
640	0	4794
640	1	3031
641	0	527
641	1	3031
642	0	884
642	1	5127
643	2	1135
644	2	988
645	0	2550
645	1	957
646	2	1229
647	2	3930
648	0	2795
648	1	399
649	2	4637
650	2	1934
651	0	4850
651	1	608
652	2	1314
653	0	4860
653	1	3613
654	0	2657
654	1	4012
655	0	3105
655	1	825
656	2	1237
657	0	1596
657	1	4709
658	2	2523
659	2	3210
660	2	2032
661	2	4279
662	0	1544
662	1	3860
663	0	1753
663	1	2870
664	0	3045
664	1	1571
665	2	3250
666	0	345
666	1	1040
667	2	3432
668	2	4426
669	2	4078
670	0	3591
670	1	253
671	0	3213
671	1	4463
672	2	4553
673	2	4685
674	2	2751
675	2	4006
676	0	2550
676	1	1212
677	2	4515
678	2	4299
679	2	1115
680	0	3213
680	1	2068
681	0	585
681	1	4420
682	2	3331
683	2	4305
684	2	1730
685	0	2133
685	1	1244
686	2	2458
687	0	5057
687	1	4907
688	2	2513
689	2	4873
690	0	4860
690	1	3613
691	0	3743
691	1	1074
692	2	2017
693	2	3589
694	0	863
694	1	4938
695	0	3213
695	1	957
696	0	2550
696	1	4804
697	2	2659
698	0	3213
698	1	2815
699	2	2555
700	0	2729
700	1	461
701	0	904
701	1	1040
702	2	1813
703	2	4718
704	0	585
704	1	4202
705	0	585
705	1	275
706	0	2133
706	1	1692
707	2	2850
708	2	577
709	2	3253
710	0	4955
710	1	3967
711	0	884
711	1	2446
712	0	3213
712	1	1212
713	2	175
714	0	879
714	1	2071
715	0	606
715	1	2039
716	0	851
716	1	3010
717	2	4037
718	0	4644
718	1	1771
719	2	2527
720	0	2133
720	1	776
721	2	3156
722	2	3027
723	0	527
723	1	4202
724	0	2507
724	1	4804
725	0	884
725	1	4569
726	2	1745
727	2	2635
728	0	4955
728	1	1384
729	2	4186
730	0	1544
730	1	2815
731	0	279
731	1	3919
732	2	3048
733	2	1827
734	0	2959
734	1	825
735	0	585
735	1	3031
736	0	606
736	1	4012
737	0	3527
737	1	3910
738	0	3213
738	1	3298
739	2	363
740	0	3980
740	1	1571
741	2	2016
742	0	1623
742	1	1599
743	2	4492
744	0	1446
744	1	5132
745	0	1753
745	1	5127
746	2	3174
747	0	2151
747	1	4804
748	0	48
748	1	4450
749	2	1668
750	2	1840
751	0	3810
751	1	1692
752	2	3893
753	2	3466
754	2	2402
755	2	2377
756	2	2748
757	2	5031
758	0	2701
758	1	1074
759	0	5153
759	1	3735
760	2	4840
761	2	1379
762	0	1446
762	1	1013
763	2	3552
764	2	3926
765	0	884
765	1	1822
766	2	3385
767	0	2400
767	1	4043
768	2	4991
769	2	387
770	0	1446
770	1	4696
771	0	1659
771	1	4755
772	0	4850
772	1	4012
773	0	3667
773	1	4043
774	0	3497
774	1	1794
775	2	3504
776	0	2186
776	1	1074
777	2	1808
778	0	1623
778	1	128
779	0	279
779	1	4379
780	0	3884
780	1	3860
781	2	3801
782	0	3213
782	1	1176
783	0	3213
783	1	5050
784	0	2186
784	1	1040
785	2	2244
786	2	3131
787	0	2745
787	1	4450
788	0	2790
788	1	253
789	2	4029
790	2	3273
791	2	3618
792	0	4955
792	1	1257
793	0	4218
793	1	4755
794	0	860
794	1	2039
795	0	1308
795	1	1771
796	0	4699
796	1	3475
797	2	538
798	2	4318
799	0	1637
799	1	399
800	0	2657
800	1	3539
801	0	1593
801	1	2039
802	2	696
803	2	5054
804	2	3580
805	2	1892
806	0	4486
806	1	108
807	2	3229
808	0	1596
808	1	1571
809	2	921
810	2	4174
811	2	5137
812	0	879
812	1	399
813	0	4955
813	1	4836
814	0	1753
814	1	503
815	2	437
816	2	986
817	2	305
818	0	2550
818	1	358
819	0	884
819	1	5050
820	2	2919
821	0	2959
821	1	275
822	0	1596
822	1	4569
823	0	3922
823	1	4420
824	0	1446
824	1	1558
825	0	4852
825	1	4043
826	0	884
826	1	1053
827	0	3591
827	1	3995
828	0	1308
828	1	253
829	2	3369
830	2	4945
831	2	4594
832	0	3428
832	1	4804
833	0	1753
833	1	1794
834	0	863
834	1	4260
835	0	3213
835	1	859
836	2	72
837	0	30
837	1	2775
838	0	2249
838	1	2864
839	2	4502
840	2	4531
841	2	5051
842	0	2507
842	1	2774
843	2	2003
844	2	184
845	2	5071
846	2	2052
847	2	942
848	0	879
848	1	503
849	0	1734
849	1	3031
850	0	3667
850	1	4755
851	0	3213
851	1	3797
852	2	328
853	0	4618
853	1	3539
854	2	147
855	0	3484
855	1	2775
856	2	4941
857	0	3092
857	1	399
858	0	2657
858	1	825
859	2	4648
860	2	3762
861	0	3604
861	1	4450
862	2	2424
863	0	4218
863	1	3539
864	2	694
865	0	1446
865	1	2679
866	0	1637
866	1	4202
867	0	3428
867	1	2870
868	0	4218
868	1	4043
869	0	1753
869	1	2815
870	2	1341
871	2	2796
872	2	3896
873	0	5111
873	1	2775
874	0	302
874	1	4087
875	0	120
875	1	2510
876	0	1446
876	1	4810
877	2	103
878	2	982
879	2	4629
880	0	1178
880	1	776
881	2	2692
882	2	2204
883	0	2651
883	1	4450
884	0	2959
884	1	3735
885	2	4474
886	0	1659
886	1	3735
887	2	4987
888	2	4148
889	0	302
889	1	3539
890	0	5057
890	1	1040
891	2	281
892	0	3342
892	1	3031
893	0	1732
893	1	275
894	0	3884
894	1	1794
895	2	1525
896	2	4329
897	2	3235
898	0	3922
898	1	4012
899	2	1848
900	0	527
900	1	825
901	2	1601
902	2	2944
903	0	3469
903	1	95
904	0	3497
904	1	4675
905	0	3527
905	1	5127
906	0	3527
906	1	3735
907	2	1958
908	0	4653
908	1	2870
909	0	918
909	1	2775
910	2	2347
911	2	5024
912	2	2030
913	0	1544
913	1	5127
914	2	1108
915	0	2249
915	1	2098
916	0	2959
916	1	1891
917	0	4955
917	1	3799
918	0	4852
918	1	1771
919	0	500
919	1	275
920	2	4114
921	0	3045
921	1	2446
922	0	2701
922	1	461
923	0	4993
923	1	4804
924	0	527
924	1	1074
925	0	4120
925	1	275
926	2	2261
927	0	2133
927	1	275
928	0	851
928	1	1692
929	0	863
929	1	3042
930	2	2029
931	0	4233
931	1	1771
932	0	5025
932	1	1040
933	2	2085
934	0	3604
934	1	1794
935	2	4800
936	2	3856
937	0	3045
937	1	4543
938	0	3884
938	1	910
939	2	2388
940	0	2550
940	1	4126
941	2	2921
942	0	884
942	1	4371
943	0	2997
943	1	1771
944	0	3527
944	1	2068
945	0	3527
945	1	2446
946	0	2249
946	1	1013
947	0	2249
947	1	4420
948	0	4653
948	1	3682
949	0	3952
949	1	503
950	2	4845
951	2	198
952	0	4831
952	1	2039
953	0	2790
953	1	3175
954	2	874
955	0	5153
955	1	4087
956	0	1178
956	1	1074
957	0	3428
957	1	2071
958	2	2389
959	0	863
959	1	5050
960	2	3873
961	0	884
961	1	2414
962	2	131
963	2	898
964	2	1455
965	2	5166
966	2	51
967	0	879
967	1	1692
968	0	1308
968	1	2510
969	0	2526
969	1	4450
970	0	4777
970	1	4012
971	2	1658
972	2	2746
973	2	1790
974	0	3754
974	1	3735
975	0	1623
975	1	2830
976	2	1631
977	0	1367
977	1	2775
978	0	3348
978	1	1571
979	2	4633
980	0	3001
980	1	4450
981	0	48
981	1	1771
982	2	998
983	2	2910
984	2	3325
985	2	405
986	2	3177
987	0	2959
987	1	708
988	0	3448
988	1	4012
989	0	4955
989	1	2866
990	0	606
990	1	399
991	0	4852
991	1	4087
992	0	3001
992	1	1891
993	2	2610
994	2	2993
995	0	3213
995	1	1295
996	2	2429
997	0	4618
997	1	1891
998	2	4292
999	0	585
999	1	1244
1000	2	4064
1001	2	1423
1002	2	4504
1003	0	863
1003	1	4589
1004	2	4847
1005	0	1380
1005	1	1040
1006	0	4378
1006	1	4450
1007	2	2999
1008	0	2133
1008	1	4907
1009	2	3280
1010	2	4834
1011	0	3945
1011	1	2510
1012	0	2550
1012	1	2068
1013	0	1637
1013	1	108
1014	0	3272
1014	1	3860
1015	0	345
1015	1	4087
1016	0	4653
1016	1	4907
1017	2	723
1018	2	1755
1019	0	1637
1019	1	4087
1020	0	1544
1020	1	3109
1021	0	1753
1021	1	1642
1022	0	3527
1022	1	4684
1023	2	3675
1024	2	1706
1025	0	2745
1025	1	4202
1026	2	2769
1027	0	884
1027	1	2325
1028	0	2151
1028	1	4907
1029	0	3464
1029	1	4087
1030	2	2027
1031	2	3081
1032	0	2507
1032	1	2870
1033	0	3497
1033	1	3010
1034	0	4777
1034	1	1244
1035	2	3461
1036	2	3259
1037	0	1544
1037	1	3473
1038	0	3428
1038	1	2173
1039	2	2078
1040	0	4777
1040	1	3010
1041	2	2938
1042	2	2191
1043	0	3527
1043	1	1469
1044	0	3213
1044	1	3473
1045	2	4430
1046	0	2237
1046	1	275
1047	2	3723
1048	0	2133
1048	1	2039
1049	2	4274
1050	0	302
1050	1	1692
1051	2	4883
1052	0	4955
1052	1	340
1053	0	4955
1053	1	1506
1054	2	2309
1055	2	2308
1056	0	2303
1056	1	108
1057	0	2657
1057	1	1244
1058	0	4377
1058	1	4202
1059	2	1781
1060	0	3213
1060	1	4675
1061	0	3213
1061	1	3982
1062	0	4444
1062	1	3042
1063	2	2604
1064	0	3884
1064	1	5127
1065	2	5168
1066	2	2433
1067	2	2265
1068	0	3448
1068	1	1244
1069	2	270
1070	0	3428
1070	1	253
1071	0	2299
1071	1	4450
1072	2	2666
1073	0	2249
1073	1	2414
1074	0	3726
1074	1	1074
1075	0	3403
1075	1	275
1076	2	5126
1077	0	1680
1077	1	2775
1078	2	5006
1079	0	3884
1079	1	3967
1080	0	2507
1080	1	4755
1081	2	1967
1082	2	916
1083	0	4218
1083	1	4371
1084	0	863
1084	1	4619
1085	0	884
1085	1	1074
1086	0	3527
1086	1	3967
1087	2	4896
1088	0	3105
1088	1	3539
1089	0	585
1089	1	4012
1090	0	4852
1090	1	4543
1091	0	1178
1091	1	825
1092	0	863
1092	1	3967
1093	0	3105
1093	1	1244
1094	0	879
1094	1	3919
1095	0	4677
1095	1	4755
1096	0	4955
1096	1	3042
1097	2	2924
1098	0	2303
1098	1	2510
1099	0	4860
1099	1	3613
1100	0	500
1100	1	825
1101	0	2249
1101	1	3539
1102	2	1435
1103	2	1349
1104	0	4653
1104	1	2098
1105	0	2745
1105	1	4012
1106	0	302
1106	1	253
1107	0	3884
1107	1	1642
1108	0	2550
1108	1	2446
1109	2	1604
1110	2	4418
1111	2	4084
1112	0	2507
1112	1	253
1113	0	863
1113	1	4399
1114	2	2350
1115	0	884
1115	1	3109
1116	2	150
1117	2	4827
1118	0	3884
1118	1	776
1119	0	4955
1119	1	1526
1120	2	3983
1121	0	1753
1121	1	3109
1122	2	1643
1123	0	3001
1123	1	4012
1124	2	3814
1125	2	716
1126	2	1046
1127	0	1703
1127	1	5127
1128	0	2133
1128	1	2774
1129	2	3354
1130	0	3754
1130	1	4907
1131	2	4072
1132	0	3922
1132	1	1571
1133	2	15
1134	0	1659
1134	1	4684
1135	0	863
1135	1	2408
1136	2	1126
1137	0	2163
1137	1	1571
1138	0	4777
1138	1	1742
1139	0	4777
1139	1	4122
1140	2	1241
1141	2	85
1142	2	4139
1143	0	279
1143	1	11
1144	0	1738
1144	1	1074
1145	2	1253
1146	2	1520
1147	0	1113
1147	1	1692
1148	2	1222
1149	0	3604
1149	1	1053
1150	0	4004
1150	1	4087
1151	0	2550
1151	1	5050
1152	0	1308
1152	1	4938
1153	2	1451
1154	0	4860
1154	1	3613
1155	0	884
1155	1	3585
1156	2	4887
1157	2	2055
1158	2	530
1159	2	3087
1160	2	4208
1161	2	3761
1162	0	4644
1162	1	1664
1163	0	1446
1163	1	514
1164	2	1807
1165	2	3068
1166	0	1753
1166	1	3460
1167	2	889
1168	2	3333
1169	2	2379
1170	2	1023
1171	0	2395
1171	1	4202
1172	0	3092
1172	1	2775
1173	0	435
1173	1	108
1174	0	3083
1174	1	4709
1175	2	1621
1176	2	1271
1177	0	3464
1177	1	3860
1178	2	4748
1179	2	1385
1180	0	1497
1180	1	4202
1181	2	3711
1182	0	1446
1182	1	3967
1183	0	4546
1183	1	4450
1184	2	4772
1185	2	2544
1186	2	1879
1187	0	2170
1187	1	108
1188	2	3523
1189	2	4342
1190	2	3319
1191	2	1251
1192	0	4875
1192	1	4043
1193	0	2790
1193	1	3735
1194	2	5083
1195	0	3604
1195	1	2485
1196	2	1263
1197	0	1321
1197	1	1040
1198	0	1446
1198	1	3612
1199	0	177
1199	1	3735
1200	2	3924
1201	2	2781
1202	0	1753
1202	1	4804
1203	2	2124
1204	0	3785
1204	1	4154
1205	2	3011
1206	2	3176
1207	0	3884
1207	1	957
1208	2	3545
1209	0	3591
1209	1	2414
1210	0	4211
1210	1	3995
1211	0	884
1211	1	369
1212	0	3213
1212	1	4696
1213	0	3083
1213	1	1074
1214	0	3996
1214	1	95
1215	0	3105
1215	1	5050
1216	2	1350
1217	0	4875
1217	1	2870
1218	0	3754
1218	1	4450
1219	2	366
1220	2	1231
1221	0	1737
1221	1	2325
1222	2	1218
1223	2	2583
1224	0	4218
1224	1	3995
1225	0	3497
1225	1	4420
1226	0	3497
1226	1	4684
1227	2	141
1228	2	2190
1229	0	3213
1229	1	3585
1230	2	4760
1231	2	3652
1232	2	2791
1233	2	4571
1234	2	380
1235	2	599
1236	2	440
1237	2	4628
1238	2	1366
1239	2	818
1240	2	448
1241	2	2553
1242	2	4446
1243	0	1318
1243	1	3910
1244	0	3001
1244	1	4087
1245	2	568
1246	0	3642
1246	1	2779
1247	0	4777
1247	1	4371
1248	2	3474
1249	0	4875
1249	1	3735
1250	0	1623
1250	1	4626
1251	0	3604
1251	1	4466
1252	0	791
1252	1	4450
1253	0	1321
1253	1	3010
1254	0	1308
1254	1	3995
1255	0	685
1255	1	3682
1256	2	2099
1257	0	1663
1257	1	4420
1258	2	3257
1259	0	1178
1259	1	4804
1260	0	2657
1260	1	2325
1261	2	16
1262	2	2284
1263	0	4486
1263	1	4087
1264	0	3754
1264	1	512
1265	2	3632
1266	2	148
1267	0	1446
1267	1	1257
1268	0	4955
1268	1	3169
1269	0	884
1269	1	4999
1270	2	206
1271	0	1869
1271	1	4202
1272	2	4267
1273	0	2661
1273	1	2510
1274	0	439
1274	1	461
1275	0	5017
1275	1	2775
1276	0	4776
1276	1	3539
1277	0	5057
1277	1	4126
1278	0	4955
1278	1	3816
1279	2	3521
1280	2	2754
1281	0	3497
1281	1	2689
1282	0	3497
1282	1	1244
1283	0	219
1283	1	503
1284	0	3527
1284	1	5050
1285	2	5134
1286	0	4618
1286	1	4012
1287	0	161
1287	1	253
1288	0	3045
1288	1	1558
1289	2	2794
1290	0	2701
1290	1	3475
